Messagenumber;ProducerSendTime;Consumer&ProducerSendTime;ConsumerTime;
7369 ;14.638000;19.659800; 
7369; ;18.502000;15.130700; 
7370 ;9.681500;14.163700; 
7370; ;20.142000;29.318400; 
7371 ;12.425500;10.230000; 
7371; ;21.802300;23.522000; 
7372 ;15.982000;12.535000; 
7372; ;15.593300;12.950400; 
7373 ;11.651800;10.937200; 
7373; ;14.415400;9.509100; 
7374 ;8.095100;21.503900; 
7374; ;15.193800;10.355200; 
7375 ;14.769000;20.903200; 
7375; ;14.291900;17.057400; 
7376 ;12.671200;17.534200; 
7376; ;13.111100;17.672100; 
7377 ;12.789900;16.591000; 
7377; ;15.472900;11.577800; 
7378 ;18.597400;12.377100; 
7378; ;12.154600;13.143300; 
7379 ;18.108900;13.715900; 
7379; ;14.195600;11.273100; 
7380 ;11.998700;11.460400; 
7380; ;14.825500;16.747700; 
7381 ;28.777300;12.944700; 
7381; ;16.212500;15.707300; 
7382 ;16.286900;16.902700; 
7382; ;16.338600;18.606000; 
7383 ;13.013800;17.254800; 
7383; ;20.455000;26.731700; 
7384 ;5.538200;19.078400; 
7384; ;17.714700;15.542700; 
7385 ;15.618300;18.009600; 
7385; ;15.362600;17.183500; 
7386 ;15.694600;16.691900; 
7386; ;15.841300;12.373400; 
7387 ;21.995500;10.342200; 
7387; ;17.614000;10.874100; 
7388 ;11.259700;20.668500; 
7388; ;12.746400;20.648800; 
7389 ;11.203300;16.117700; 
7389; ;15.938000;14.800400; 
7390 ;11.896600;13.800200; 
7390; ;15.533000;13.005600; 
7391 ;7.127400;14.742900; 
7391; ;20.436400;23.991000; 
7392 ;12.276300;14.727300; 
7392; ;12.931100;15.540600; 
7393 ;9.503900;10.559200; 
7393; ;13.462800;10.194800; 
7394 ;10.211000;10.777000; 
7394; ;12.481700;15.800400; 
7395 ;9.180000;21.271600; 
7395; ;18.561400;17.244000; 
7396 ;11.088800;17.073000; 
7396; ;15.385700;34.306500; 
7397 ;15.531900;19.565800; 
7397; ;47.486700;21.842300; 
7398 ;12.914500;17.809800; 
7398; ;11.319600;12.785000; 
7399 ;19.738900;8.902200; 
7399; ;14.182300;12.119800; 
7400 ;10.422200;13.566200; 
7400; ;10.255100;13.658200; 
7401 ;9.533700;11.747400; 
7401; ;9.570700;8.212400; 
7402 ;13.190200;21.022300; 
7402; ;16.021800;12.676900; 
7403 ;11.490200;15.537300; 
7403; ;14.457300;18.231500; 
7404 ;13.511000;12.428200; 
7404; ;12.395900;14.168000; 
7405 ;15.484000;16.653400; 
7405; ;12.363500;8.714600; 
7406 ;8.532200;17.793200; 
7406; ;21.588300;19.488200; 
7407 ;13.077000;14.556900; 
7407; ;15.852500;20.233200; 
7408 ;16.651300;10.422000; 
7408; ;12.331800;17.015700; 
7409 ;13.906500;16.300700; 
7409; ;17.054400;15.098800; 
7410 ;14.247200;49.276300; 
7410; ;11.805200;11.694400; 
7411 ;11.513700;15.294600; 
7411; ;16.822800;18.651400; 
7412 ;11.967700;13.341700; 
7412; ;16.680600;12.811100; 
7413 ;16.669700;16.026200; 
7413; ;15.342500;19.346400; 
7414 ;12.545500;16.492200; 
7414; ;17.141300;9.682100; 
7415 ;11.682800;12.512800; 
7415; ;9.563700;12.203200; 
7416 ;14.637500;14.036500; 
7416; ;13.841400;11.688400; 
7417 ;15.093300;16.206400; 
7417; ;10.076300;13.439100; 
7418 ;12.124900;15.836000; 
7418; ;16.821300;16.103700; 
7419 ;13.256200;13.971100; 
7419; ;15.482200;15.033500; 
7420 ;16.077600;9.965700; 
7420; ;18.277000;14.540200; 
7421 ;13.750200;12.010700; 
7421; ;15.985800;16.131100; 
7422 ;7.804600;14.015300; 
7422; ;16.518500;16.117800; 
7423 ;14.496800;13.436400; 
7423; ;12.654800;15.799000; 
7424 ;10.194400;16.872000; 
7424; ;11.245400;7.825400; 
7425 ;7.988000;19.814100; 
7425; ;9.323900;9.959300; 
7426 ;12.589900;19.269900; 
7426; ;17.590700;24.747500; 
7427 ;13.629300;16.701400; 
7427; ;19.905400;17.935700; 
7428 ;13.965800;12.533500; 
7428; ;10.870100;9.859600; 
7429 ;22.139800;15.296400; 
7429; ;12.278700;9.183500; 
7430 ;15.189600;22.760200; 
7430; ;14.933200;19.112500; 
7431 ;13.781300;15.314800; 
7431; ;14.034100;12.276500; 
7432 ;17.906800;17.067800; 
7432; ;11.694100;8.129500; 
7433 ;12.488300;14.630000; 
7433; ;18.918300;19.621300; 
7434 ;12.984600;14.019200; 
7434; ;21.923000;22.801200; 
7435 ;9.656400;13.964000; 
7435; ;18.224000;26.419100; 
7436 ;17.952900;17.122600; 
7436; ;18.060200;17.326000; 
7437 ;15.032600;15.435500; 
7437; ;14.753100;14.674700; 
7438 ;18.932400;15.220100; 
7438; ;18.563100;7.591900; 
7439 ;14.780200;17.885300; 
7439; ;20.483600;31.942700; 
7440 ;15.719600;16.648300; 
7440; ;17.452700;14.249400; 
7441 ;15.821200;15.703300; 
7441; ;23.503000;15.879200; 
7442 ;10.283300;13.240200; 
7442; ;11.881700;13.805400; 
7443 ;14.621000;11.242300; 
7443; ;12.306200;15.084300; 
7444 ;13.076700;13.674300; 
7444; ;9.758700;6.276400; 
7445 ;18.155900;14.186100; 
7445; ;20.744100;25.051000; 
7446 ;10.701500;17.304000; 
7446; ;18.899100;17.260300; 
7447 ;38.187700;16.109400; 
7447; ;66.817700;64.303400; 
7448 ;5.512200;18.070800; 
7448; ;9.489200;17.025600; 
7449 ;9.439500;15.825200; 
7449; ;13.471100;11.694500; 
7450 ;10.159100;11.277100; 
7450; ;11.712400;15.851600; 
7451 ;8.460800;16.025900; 
7451; ;18.583200;22.738500; 
7452 ;10.663900;15.340100; 
7452; ;27.607200;29.522600; 
7453 ;15.004300;18.908600; 
7453; ;13.443400;18.188900; 
7454 ;16.493100;15.940600; 
7454; ;12.603100;18.469500; 
7455 ;19.411500;9.121900; 
7455; ;14.368400;2.281700; 
7456 ;15.994200;19.988800; 
7456; ;15.864100;9.126000; 
7457 ;14.220900;13.130300; 
7457; ;15.937700;11.156700; 
7458 ;13.573300;19.007600; 
7458; ;17.656200;23.072000; 
7459 ;8.981600;15.839000; 
7459; ;17.540300;14.475500; 
7460 ;7.720400;58.573900; 
7460; ;15.942900;10.418100; 
7461 ;10.016700;16.233400; 
7461; ;15.658400;14.135300; 
7462 ;9.565600;9.989400; 
7462; ;18.021400;19.754900; 
7463 ;16.864200;13.295700; 
7463; ;15.062600;19.315700; 
7464 ;13.782400;9.729400; 
7464; ;11.598200;9.090500; 
7465 ;10.561200;43.144400; 
7465; ;10.313700;16.446500; 
7466 ;10.566900;17.230100; 
7466; ;16.615100;16.861500; 
7467 ;7.190300;17.839700; 
7467; ;22.552200;21.749800; 
7468 ;15.054100;12.883700; 
7468; ;16.645700;17.683500; 
7469 ;13.286500;12.836200; 
7469; ;18.099100;12.083000; 
7470 ;11.499700;13.364300; 
7470; ;14.149900;16.632900; 
7471 ;9.712700;18.443900; 
7471; ;15.863000;11.627600; 
7472 ;13.735000;14.887900; 
7472; ;11.522100;17.237300; 
7473 ;12.628700;14.103500; 
7473; ;13.870100;14.612400; 
7474 ;13.906900;17.046800; 
7474; ;17.681900;14.621100; 
7475 ;18.581400;12.009200; 
7475; ;20.222400;23.525600; 
7476 ;14.212300;17.361500; 
7476; ;15.914700;13.321700; 
7477 ;8.395600;14.603200; 
7477; ;14.410600;10.823900; 
7478 ;15.644400;16.112400; 
7478; ;11.026200;9.762800; 
7479 ;9.110500;16.982000; 
7479; ;17.329000;20.565800; 
7480 ;36.067600;14.568100; 
7480; ;10.137200;12.822600; 
7481 ;13.018900;14.675800; 
7481; ;15.931000;13.002000; 
7482 ;16.258800;15.999200; 
7482; ;15.725100;15.804800; 
7483 ;5.824300;10.897900; 
7483; ;13.407600;14.737100; 
7484 ;11.563300;13.634700; 
7484; ;12.223900;10.598300; 
7485 ;10.041900;15.247600; 
7485; ;9.951700;15.052400; 
7486 ;5.790300;14.555700; 
7486; ;15.754100;5.968600; 
7487 ;10.537200;19.388900; 
7487; ;15.558100;29.570900; 
7488 ;9.740900;14.793200; 
7488; ;17.100700;19.846200; 
7489 ;8.051400;20.988000; 
7489; ;16.428300;19.928900; 
7490 ;14.261300;17.104000; 
7490; ;17.416200;18.122600; 
7491 ;12.481800;10.276300; 
7491; ;20.417200;9.020900; 
7492 ;12.091300;14.895500; 
7492; ;12.596900;10.461600; 
7493 ;11.074800;11.452800; 
7493; ;17.797200;12.626700; 
7494 ;14.382900;14.950700; 
7494; ;11.217100;17.979000; 
7495 ;11.198700;14.369200; 
7495; ;17.694600;27.128900; 
7496 ;13.338500;16.767000; 
7496; ;19.151700;13.465900; 
7497 ;6.811600;15.304100; 
7497; ;26.001400;19.059200; 
7498 ;13.143700;15.124900; 
7498; ;13.702500;12.565400; 
7499 ;14.846400;13.862700; 
7499; ;16.192600;15.285800; 
7500 ;13.288400;28.954100; 
7500; ;13.551400;16.685200; 
7501 ;19.794600;15.347900; 
7501; ;13.206500;17.769800; 
7502 ;12.452800;19.788200; 
7502; ;17.716500;17.489300; 
7503 ;16.834900;14.229800; 
7503; ;17.528100;16.018500; 
7504 ;13.417800;14.764800; 
7504; ;13.892800;12.949800; 
7505 ;12.127800;11.164400; 
7505; ;14.183000;12.668900; 
7506 ;11.674400;12.708400; 
7506; ;16.936600;14.967600; 
7507 ;17.260200;15.874000; 
7507; ;15.950300;24.343500; 
7508 ;13.931900;12.060200; 
7508; ;20.266600;14.537200; 
7509 ;8.764900;26.034800; 
7509; ;16.078100;19.602800; 
7510 ;16.774700;14.952000; 
7510; ;18.348900;18.352300; 
7511 ;14.573500;12.306800; 
7511; ;22.591400;17.345400; 
7512 ;7.390300;14.040800; 
7512; ;12.561100;11.447800; 
7513 ;12.030900;12.357600; 
7513; ;15.242100;17.897000; 
7514 ;33.037100;8.058900; 
7514; ;20.118500;27.016200; 
7515 ;11.301600;19.484700; 
7515; ;17.272500;6.498200; 
7516 ;12.590500;18.152900; 
7516; ;17.898000;24.745200; 
7517 ;9.104800;18.059000; 
7517; ;23.396800;14.898000; 
7518 ;14.376000;17.017600; 
7518; ;14.779900;16.560100; 
7519 ;8.584100;13.474400; 
7519; ;13.604000;11.767900; 
7520 ;14.834500;9.926400; 
7520; ;20.183300;23.590800; 
7521 ;10.973700;17.807500; 
7521; ;19.527300;21.302300; 
7522 ;9.372600;21.199800; 
7522; ;12.838700;14.132800; 
7523 ;11.631000;15.743400; 
7523; ;11.186500;15.966200; 
7524 ;13.589700;19.054700; 
7524; ;16.557800;15.436000; 
7525 ;12.991300;13.983000; 
7525; ;18.328500;15.485800; 
7526 ;10.891000;14.806100; 
7526; ;15.081800;10.352100; 
7527 ;14.784700;13.203700; 
7527; ;15.573900;17.186100; 
7528 ;15.362400;17.441300; 
7528; ;15.466400;15.774800; 
7529 ;16.748300;14.904300; 
7529; ;11.894400;16.113700; 
7530 ;9.021200;20.000300; 
7530; ;15.033600;16.836200; 
7531 ;15.365400;20.958500; 
7531; ;25.494300;19.033100; 
7532 ;12.607800;10.139700; 
7532; ;11.747800;12.224700; 
7533 ;9.325500;11.966400; 
7533; ;16.001300;13.147800; 
7534 ;11.079400;18.168300; 
7534; ;18.167200;22.257000; 
7535 ;11.927100;17.234600; 
7535; ;16.603800;16.500300; 
7536 ;17.993900;15.370700; 
7536; ;15.645400;17.095500; 
7537 ;15.019900;18.110400; 
7537; ;20.414000;13.026600; 
7538 ;8.996500;14.458800; 
7538; ;13.969300;18.764500; 
7539 ;13.381200;16.878600; 
7539; ;12.701700;13.813600; 
7540 ;10.382800;14.013100; 
7540; ;9.256400;13.935700; 
7541 ;24.531000;11.592500; 
7541; ;17.252400;10.962600; 
7542 ;6.856900;14.295600; 
7542; ;17.029600;13.555000; 
7543 ;6.133600;19.569100; 
7543; ;15.863000;26.935400; 
7544 ;8.594100;13.466000; 
7544; ;20.118300;42.524300; 
7545 ;10.858500;22.302400; 
7545; ;16.983300;15.803300; 
7546 ;16.469800;11.431100; 
7546; ;15.720000;1.871000; 
7547 ;17.228500;12.802300; 
7547; ;15.163000;7.817200; 
7548 ;14.239900;9.014300; 
7548; ;14.511500;9.223800; 
7549 ;11.252400;17.460300; 
7549; ;17.934400;12.465600; 
7550 ;8.958300;14.001800; 
7550; ;20.539800;23.341700; 
7551 ;8.079100;19.307600; 
7551; ;18.370600;25.387200; 
7552 ;11.267300;20.704200; 
7552; ;19.279800;9.774600; 
7553 ;18.297800;16.444000; 
7553; ;13.536400;16.893200; 
7554 ;13.263500;14.403700; 
7554; ;11.309900;12.919400; 
7555 ;14.174100;14.980300; 
7555; ;15.682400;21.195800; 
7556 ;11.974100;15.973800; 
7556; ;18.998600;27.602700; 
7557 ;10.778300;15.241400; 
7557; ;23.409700;15.149300; 
7558 ;9.667200;13.374000; 
7558; ;20.564000;11.560900; 
7559 ;15.046800;16.687500; 
7559; ;14.829300;15.705600; 
7560 ;15.577400;29.406800; 
7560; ;21.940800;20.049100; 
7561 ;17.808900;14.914400; 
7561; ;16.458200;17.045200; 
7562 ;12.127100;13.280400; 
7562; ;11.320000;14.784900; 
7563 ;17.060700;18.195400; 
7563; ;14.653100;35.753900; 
7564 ;21.059600;15.766800; 
7564; ;16.773700;10.463600; 
7565 ;4.064800;15.143900; 
7565; ;31.352600;19.429100; 
7566 ;8.997000;15.364800; 
7566; ;16.907700;11.112100; 
7567 ;10.871400;13.170100; 
7567; ;13.677300;13.543800; 
7568 ;12.099000;11.697700; 
7568; ;13.809500;10.417000; 
7569 ;14.584500;15.701300; 
7569; ;13.015600;16.370100; 
7570 ;21.533300;17.829300; 
7570; ;18.275600;22.492700; 
7571 ;10.545000;25.499200; 
7571; ;18.168000;18.398800; 
7572 ;18.917600;17.456500; 
7572; ;18.318100;16.325500; 
7573 ;11.700900;16.824800; 
7573; ;12.639100;14.946500; 
7574 ;14.938500;16.782700; 
7574; ;13.990100;9.598900; 
7575 ;12.651200;19.378300; 
7575; ;11.467500;11.154800; 
7576 ;10.767100;14.601500; 
7576; ;14.761700;8.292100; 
7577 ;19.137800;14.828500; 
7577; ;15.320500;20.144600; 
7578 ;15.534800;17.254400; 
7578; ;14.958200;19.868600; 
7579 ;13.301700;32.629900; 
7579; ;14.540100;20.314500; 
7580 ;14.408600;12.643400; 
7580; ;15.359100;13.089300; 
7581 ;11.234500;17.755400; 
7581; ;15.123300;12.920800; 
7582 ;20.407000;9.791500; 
7582; ;17.944500;9.158400; 
7583 ;14.709400;15.639000; 
7583; ;18.363600;18.975600; 
7584 ;15.236500;16.019000; 
7584; ;14.202900;16.847000; 
7585 ;25.720500;15.196200; 
7585; ;16.360600;20.320000; 
7586 ;15.688400;18.070400; 
7586; ;14.862200;20.542900; 
7587 ;17.706900;19.771700; 
7587; ;17.346900;14.483000; 
7588 ;12.020700;17.128000; 
7588; ;13.059600;7.890700; 
7589 ;11.742400;11.781300; 
7589; ;11.355300;11.904200; 
7590 ;13.361600;22.474000; 
7590; ;11.102900;6.124600; 
7591 ;13.142700;12.789100; 
7591; ;10.625400;15.106600; 
7592 ;19.032500;17.545000; 
7592; ;16.215300;16.078600; 
7593 ;14.116300;14.617300; 
7593; ;15.369600;15.603000; 
7594 ;13.296900;15.059800; 
7594; ;16.049700;19.710800; 
7595 ;15.171900;16.261400; 
7595; ;16.359900;16.095300; 
7596 ;13.075200;12.435600; 
7596; ;16.045800;12.635400; 
7597 ;12.691800;9.866900; 
7597; ;12.075400;11.824700; 
7598 ;13.651900;16.929200; 
7598; ;14.482400;12.524000; 
7599 ;29.183100;13.950400; 
7599; ;11.119100;13.249000; 
7600 ;9.594500;12.986200; 
7600; ;17.192800;18.310600; 
7601 ;11.477500;16.773500; 
7601; ;20.803900;21.766000; 
7602 ;11.629800;19.885400; 
7602; ;17.906600;13.487000; 
7603 ;10.940700;13.484400; 
7603; ;14.284100;17.602400; 
7604 ;8.280100;12.684500; 
7604; ;15.221300;14.900000; 
7605 ;9.675800;16.016000; 
7605; ;18.473600;13.403300; 
7606 ;9.067100;15.820500; 
7606; ;12.514300;16.249500; 
7607 ;13.462600;20.013700; 
7607; ;17.765300;21.252600; 
7608 ;22.383300;16.271800; 
7608; ;20.022800;21.585300; 
7609 ;12.139400;19.997200; 
7609; ;18.063200;13.883500; 
7610 ;14.954100;11.983700; 
7610; ;15.621200;10.343900; 
7611 ;10.667700;17.379500; 
7611; ;11.956500;14.864700; 
7612 ;14.267600;16.742500; 
7612; ;11.592300;8.797900; 
7613 ;13.629300;13.600000; 
7613; ;15.952700;22.238700; 
7614 ;11.804400;25.252600; 
7614; ;19.965100;22.098200; 
7615 ;14.770400;20.677700; 
7615; ;17.039500;13.096700; 
7616 ;12.607200;14.562700; 
7616; ;12.885500;14.989100; 
7617 ;11.370500;12.144700; 
7617; ;15.933700;11.939500; 
7618 ;18.842600;15.816400; 
7618; ;12.474600;17.151800; 
7619 ;11.560800;15.114200; 
7619; ;16.614500;13.273500; 
7620 ;11.788900;15.894900; 
7620; ;15.955600;21.571100; 
7621 ;7.453000;19.728900; 
7621; ;19.388600;14.808400; 
7622 ;10.703800;14.842100; 
7622; ;20.591600;17.153600; 
7623 ;19.176700;14.952600; 
7623; ;14.720900;19.974000; 
7624 ;23.152000;12.593200; 
7624; ;16.960800;16.716400; 
7625 ;14.949800;11.736000; 
7625; ;13.260500;13.130300; 
7626 ;15.969400;12.708100; 
7626; ;13.559900;16.455000; 
7627 ;14.442900;18.854600; 
7627; ;16.540300;15.648800; 
7628 ;14.957700;16.343900; 
7628; ;18.705100;14.407400; 
7629 ;9.900700;18.164600; 
7629; ;17.024400;17.496700; 
7630 ;5.839800;15.594300; 
7630; ;16.236200;21.235700; 
7631 ;7.387300;15.882100; 
7631; ;15.969600;10.278900; 
7632 ;21.005700;16.613700; 
7632; ;14.786100;13.426800; 
7633 ;14.042500;18.503800; 
7633; ;13.086700;11.653100; 
7634 ;15.178800;21.456200; 
7634; ;11.478000;18.434400; 
7635 ;21.997400;18.583300; 
7635; ;19.313600;20.706100; 
7636 ;16.583700;16.511500; 
7636; ;17.239600;12.729600; 
7637 ;17.580400;13.892700; 
7637; ;16.102700;23.402000; 
7638 ;12.520200;12.888000; 
7638; ;17.703600;11.954500; 
7639 ;19.279800;11.112900; 
7639; ;17.496300;16.452600; 
7640 ;13.875500;18.034800; 
7640; ;13.503500;8.650000; 
7641 ;11.015100;22.145800; 
7641; ;13.675300;17.434500; 
7642 ;13.932500;19.278600; 
7642; ;18.223600;23.047000; 
7643 ;15.737300;14.365500; 
7643; ;19.165700;25.931300; 
7644 ;17.217500;14.345400; 
7644; ;20.507200;16.195000; 
7645 ;24.099800;14.160800; 
7645; ;20.232700;14.369000; 
7646 ;12.796700;14.359500; 
7646; ;10.348900;10.059200; 
7647 ;17.052000;9.854200; 
7647; ;11.827900;17.511100; 
7648 ;14.394900;21.525500; 
7648; ;19.716600;8.515400; 
7649 ;12.819300;18.634700; 
7649; ;17.945200;24.641800; 
7650 ;6.151200;14.037000; 
7650; ;21.191400;17.186100; 
7651 ;9.762400;18.567900; 
7651; ;16.176900;18.468500; 
7652 ;12.476300;18.201900; 
7652; ;16.154000;11.787000; 
7653 ;12.925000;14.096200; 
7653; ;13.747900;18.441500; 
7654 ;12.741200;12.737300; 
7654; ;11.201400;9.035400; 
7655 ;14.377900;18.570200; 
7655; ;12.690100;17.064600; 
7656 ;17.901000;12.634700; 
7656; ;11.167100;16.849100; 
7657 ;17.145000;20.177700; 
7657; ;12.580900;48.543200; 
7658 ;10.921500;18.721100; 
7658; ;30.135200;2.313100; 
7659 ;14.254800;16.315400; 
7659; ;21.146400;17.486200; 
7660 ;9.099200;15.630300; 
7660; ;16.209700;10.935200; 
7661 ;10.704300;16.080600; 
7661; ;19.534600;10.999800; 
7662 ;16.171000;21.844200; 
7662; ;9.471000;11.292400; 
7663 ;9.842100;13.538800; 
7663; ;13.594800;10.995400; 
7664 ;13.301000;22.045500; 
7664; ;21.665000;18.046100; 
7665 ;12.714900;16.589000; 
7665; ;15.119200;20.657200; 
7666 ;8.412100;20.381200; 
7666; ;21.789500;16.317300; 
7667 ;11.486300;14.368100; 
7667; ;12.695300;19.209600; 
7668 ;9.345700;10.677000; 
7668; ;11.093000;10.399000; 
7669 ;9.404500;31.473800; 
7669; ;15.289800;10.847400; 
7670 ;7.221800;10.019400; 
7670; ;9.630500;8.916900; 
7671 ;15.281800;15.840300; 
7671; ;11.134700;16.771000; 
7672 ;16.240300;24.744500; 
7672; ;21.339900;13.355800; 
7673 ;11.736300;19.082400; 
7673; ;14.147300;19.333800; 
7674 ;12.039500;13.098100; 
7674; ;14.718500;20.143100; 
7675 ;6.095000;10.831600; 
7675; ;17.568000;15.373500; 
7676 ;11.645900;18.080000; 
7676; ;15.395700;8.716900; 
7677 ;6.358100;19.593400; 
7677; ;11.465000;14.452700; 
7678 ;10.186500;16.619600; 
7678; ;14.273800;13.236000; 
7679 ;12.288200;13.110200; 
7679; ;24.005500;24.585800; 
7680 ;17.136100;14.686800; 
7680; ;15.364900;27.508000; 
7681 ;15.007400;11.944200; 
7681; ;19.307400;24.039400; 
7682 ;13.147400;14.124900; 
7682; ;24.903400;16.680700; 
7683 ;15.995900;18.470400; 
7683; ;19.134600;16.364100; 
7684 ;17.079700;14.103200; 
7684; ;13.283300;17.412300; 
7685 ;10.485800;19.658300; 
7685; ;21.906700;15.972500; 
7686 ;11.485800;19.292500; 
7686; ;16.889100;23.800400; 
7687 ;10.587900;14.148800; 
7687; ;22.715500;9.303600; 
7688 ;16.610900;17.885800; 
7688; ;13.529200;19.123800; 
7689 ;19.536000;16.220700; 
7689; ;12.705300;15.886900; 
7690 ;13.732200;24.072000; 
7690; ;16.018100;6.927800; 
7691 ;8.089600;37.951500; 
7691; ;13.270600;16.157500; 
7692 ;14.631700;15.814700; 
7692; ;15.145500;20.528900; 
7693 ;33.463100;14.399200; 
7693; ;16.486200;15.116800; 
7694 ;6.449600;12.820900; 
7694; ;18.049700;13.652500; 
7695 ;6.879300;10.120100; 
7695; ;16.366600;14.480300; 
7696 ;12.645100;15.716700; 
7696; ;7.924800;14.919200; 
7697 ;9.623400;18.715300; 
7697; ;13.315400;12.501900; 
7698 ;9.542600;12.073400; 
7698; ;11.957700;14.209300; 
7699 ;13.158200;16.077900; 
7699; ;13.854200;16.079500; 
7700 ;15.891200;16.355400; 
7700; ;16.564800;13.427400; 
7701 ;13.806300;15.553100; 
7701; ;14.130700;11.701200; 
7702 ;7.909400;10.984000; 
7702; ;17.100200;21.285200; 
7703 ;15.079500;11.083500; 
7703; ;15.061100;9.514100; 
7704 ;10.521900;13.510600; 
7704; ;14.186900;15.912400; 
7705 ;16.056900;21.565000; 
7705; ;12.863300;8.909500; 
7706 ;14.836700;15.238500; 
7706; ;15.765700;20.944900; 
7707 ;17.223700;19.105000; 
7707; ;15.710000;16.479000; 
7708 ;17.310600;12.205900; 
7708; ;16.122700;9.384000; 
7709 ;11.823800;13.155800; 
7709; ;21.016100;21.494200; 
7710 ;11.475700;17.813600; 
7710; ;17.614100;20.205000; 
7711 ;10.451400;19.773600; 
7711; ;14.402000;13.670100; 
7712 ;12.742800;15.809200; 
7712; ;12.301900;18.697600; 
7713 ;15.295800;23.124200; 
7713; ;11.509900;18.851300; 
7714 ;17.310500;10.636900; 
7714; ;20.000200;12.606600; 
7715 ;16.177900;12.660300; 
7715; ;20.518200;10.110700; 
7716 ;13.630100;9.436200; 
7716; ;10.911700;19.341700; 
7717 ;10.944600;13.265300; 
7717; ;13.787000;19.172000; 
7718 ;16.201100;14.982400; 
7718; ;19.838500;9.207200; 
7719 ;10.347100;18.181400; 
7719; ;12.043300;14.379200; 
7720 ;12.331900;17.815600; 
7720; ;18.910700;16.205800; 
7721 ;13.504200;15.554700; 
7721; ;17.799700;23.186800; 
7722 ;14.318200;12.690100; 
7722; ;17.194300;14.494400; 
7723 ;10.872600;14.324700; 
7723; ;19.476900;20.213500; 
7724 ;13.662800;9.693400; 
7724; ;13.670200;13.004000; 
7725 ;15.676700;11.545300; 
7725; ;11.129800;9.527400; 
7726 ;13.111000;24.071800; 
7726; ;10.987500;12.213600; 
7727 ;11.098000;14.412400; 
7727; ;14.190300;21.107600; 
7728 ;16.026600;16.881000; 
7728; ;16.552400;16.891500; 
7729 ;9.283800;17.137400; 
7729; ;14.713700;7.326600; 
7730 ;20.175400;11.501700; 
7730; ;16.676000;15.102600; 
7731 ;14.709100;12.193500; 
7731; ;17.415300;18.973700; 
7732 ;12.680300;20.241200; 
7732; ;8.683000;11.137700; 
7733 ;19.460400;16.185500; 
7733; ;11.274600;10.962300; 
7734 ;9.333700;14.583500; 
7734; ;13.934900;17.822300; 
7735 ;9.135100;14.420900; 
7735; ;10.899700;10.788900; 
7736 ;8.184000;12.658900; 
7736; ;19.833300;15.486100; 
7737 ;14.478600;13.485700; 
7737; ;21.005000;22.656600; 
7738 ;8.809900;14.938400; 
7738; ;12.318500;6.881200; 
7739 ;22.193400;18.268500; 
7739; ;15.026200;15.667900; 
7740 ;19.136100;15.486600; 
7740; ;13.468400;13.609900; 
7741 ;13.900000;20.986500; 
7741; ;13.863400;18.688800; 
7742 ;9.171700;15.054800; 
7742; ;24.661200;20.200300; 
7743 ;11.694300;12.222300; 
7743; ;21.639500;25.917300; 
7744 ;14.670600;13.718200; 
7744; ;13.645700;12.919700; 
7745 ;13.302800;18.792500; 
7745; ;19.627900;23.062300; 
7746 ;14.172200;17.988600; 
7746; ;14.490300;14.075800; 
7747 ;17.863200;12.716300; 
7747; ;16.187700;17.468400; 
7748 ;14.815900;17.809900; 
7748; ;19.128800;10.489900; 
7749 ;12.340200;17.623500; 
7749; ;13.824500;16.880800; 
7750 ;15.115400;11.772200; 
7750; ;14.785700;13.771800; 
7751 ;19.039900;12.817800; 
7751; ;11.542000;14.545200; 
7752 ;8.337100;11.185300; 
7752; ;10.930400;12.477000; 
7753 ;9.247200;18.134600; 
7753; ;12.339800;8.564500; 
7754 ;10.225300;17.398500; 
7754; ;14.523500;18.065200; 
7755 ;12.664100;20.200400; 
7755; ;18.297700;14.355000; 
7756 ;18.282800;12.480500; 
7756; ;14.627300;17.912500; 
7757 ;11.827800;19.732900; 
7757; ;18.032800;13.674900; 
7758 ;14.846700;14.580600; 
7758; ;43.466600;40.539700; 
7759 ;9.715600;12.532300; 
7759; ;12.128900;15.291600; 
7760 ;31.586900;16.432000; 
7760; ;15.492100;15.458900; 
7761 ;7.858600;17.121600; 
7761; ;11.081200;8.732200; 
7762 ;8.422800;15.543200; 
7762; ;11.487500;13.811900; 
7763 ;8.813400;17.045800; 
7763; ;12.666000;12.857400; 
7764 ;10.747400;12.845300; 
7764; ;12.925500;11.444800; 
7765 ;14.404400;16.343100; 
7765; ;17.784700;19.080700; 
7766 ;13.632000;16.910700; 
7766; ;13.114200;13.082000; 
7767 ;19.996400;16.990900; 
7767; ;9.249600;10.518100; 
7768 ;11.984800;57.714300; 
7768; ;9.059400;10.442400; 
7769 ;15.396300;16.697900; 
7769; ;15.536100;15.679300; 
7770 ;8.103300;13.484000; 
7770; ;12.767900;10.031100; 
7771 ;9.072200;12.964800; 
7771; ;14.299100;14.039300; 
7772 ;12.465600;11.110400; 
7772; ;28.732800;31.199700; 
7773 ;14.088200;11.765800; 
7773; ;24.097700;23.716500; 
7774 ;12.879400;17.376900; 
7774; ;10.707600;14.190200; 
7775 ;14.008600;17.383800; 
7775; ;16.324500;13.730000; 
7776 ;11.300400;18.918500; 
7776; ;18.143000;13.018100; 
7777 ;11.881700;12.546100; 
7777; ;13.075000;12.155100; 
7778 ;10.017100;15.911300; 
7778; ;12.046000;20.964200; 
7779 ;16.034000;14.525500; 
